GEOID10,Municipality,State,TotPop,Scenario,CommitYear,Lat,Lon
3620379,Dering Harbor,NY,11,rcp85,2079,41.0922,-72.3413
1275625,Weeki Wachee,FL,12,rcp85,2097,28.5166,-82.5799
2463225,Port Tobacco Village,MD,13,rcp85,2096,38.5107,-77.0195
1243250,Marineland,FL,16,rcp85,1992,29.6647,-81.2138
1243250,Marineland,FL,16,rcp26,1992,29.6647,-81.2138
1234175,Islandia,FL,18,rcp85,1971,25.4147,-80.2074
1234175,Islandia,FL,18,rcp26,1971,25.4147,-80.2074
1239750,Lazy Lake,FL,24,rcp85,1999,26.1563,-80.1452
1239750,Lazy Lake,FL,24,rcp26,1999,26.1563,-80.1452
2555090,Popponesset Island,MA,26,rcp85,2026,41.5838,-70.4601
2555090,Popponesset Island,MA,26,rcp26,2030,41.5838,-70.4601
3664881,Saltaire,NY,37,rcp85,1963,40.6381,-73.1947
3664881,Saltaire,NY,37,rcp26,1963,40.6381,-73.1947
625590,Freeport,CA,38,rcp85,2048,38.4628,-121.5022
2481925,Waterview,MD,40,rcp85,2025,38.2487,-75.9
2481925,Waterview,MD,40,rcp26,2028,38.2487,-75.9
927810,Fenwick,CT,43,rcp85,2059,41.2711,-72.3546
2484225,Whitehaven,MD,43,rcp85,1983,38.2698,-75.7947
1204250,Bayport,FL,43,rcp85,2016,28.5431,-82.644
2484225,Whitehaven,MD,43,rcp26,1983,38.2698,-75.7947
1204250,Bayport,FL,43,rcp26,2016,28.5431,-82.644
1238000,Lake Harbor,FL,45,rcp85,2054,26.6884,-80.8079
2482625,West Denton,MD,52,rcp85,2055,38.8895,-75.8389
2426025,Elliott,MD,52,rcp85,2047,38.3081,-76.0107
3680186,West Hampton Dunes,NY,55,rcp85,2005,40.7789,-72.7064
3680186,West Hampton Dunes,NY,55,rcp26,2005,40.7789,-72.7064
4860164,Quintana,TX,56,rcp85,2004,28.9339,-95.3071
4860164,Quintana,TX,56,rcp26,2004,28.9339,-95.3071
2425600,Eldorado,MD,59,rcp85,2022,38.5829,-75.7903
2425600,Eldorado,MD,59,rcp26,2024,38.5829,-75.7903
2410575,Brookview,MD,60,rcp85,2084,38.574,-75.793
2424200,Eagle Harbor,MD,63,rcp85,2058,38.5665,-76.6868
2274550,Taft,LA,63,rcp85,2033,29.9851,-90.4524
2274550,Taft,LA,63,rcp26,2050,29.9851,-90.4524
1256840,Pine Island,FL,64,rcp85,1984,28.5724,-82.6548
1256840,Pine Island,FL,64,rcp26,1984,28.5724,-82.6548
3472480,Teterboro,NJ,67,rcp85,2024,40.853,-74.0604
3472480,Teterboro,NJ,67,rcp26,2026,40.853,-74.0604
4825397,Falman,TX,76,rcp85,2052,27.9281,-97.1713
3654430,Ocean Beach,NY,79,rcp85,1972,40.6463,-73.1565
3654430,Ocean Beach,NY,79,rcp26,1972,40.6463,-73.1565
4865756,Santa Monica,TX,83,rcp85,2090,#N/A,#N/A
5352378,Oyehut,WA,85,rcp85,2070,47.0218,-124.1635
1233425,Indian Creek,FL,86,rcp85,2026,25.8782,-80.1372
1233425,Indian Creek,FL,86,rcp26,2029,25.8782,-80.1372
5364190,Silvana,WA,90,rcp85,2095,48.2018,-122.2461
5314520,Conway,WA,91,rcp85,1922,48.3357,-122.3444
5314520,Conway,WA,91,rcp26,1922,48.3357,-122.3444
2438500,Highland Beach,MD,96,rcp85,2073,38.9321,-76.4665
2560627,Seconsett Island,MA,100,rcp85,2052,41.5668,-70.5122
2430567,Frenchtown-Rumbly,MD,100,rcp85,1986,38.0745,-75.8533
2430567,Frenchtown-Rumbly,MD,100,rcp26,1986,38.0745,-75.8533
2454930,Nanticoke Acres,MD,103,rcp85,2044,38.2578,-75.9058
4555015,Pawleys Island,SC,103,rcp85,1922,33.4281,-79.125
4555015,Pawleys Island,SC,103,rcp26,1922,33.4281,-79.125
2418200,Cobb Island,MD,104,rcp85,1993,38.2642,-76.8504
2418200,Cobb Island,MD,104,rcp26,1993,38.2642,-76.8504
2467500,Rock Point,MD,107,rcp85,2059,38.2755,-76.8428
1205150,Belleair Shore,FL,109,rcp85,2020,27.9171,-82.8454
1205150,Belleair Shore,FL,109,rcp26,2022,27.9171,-82.8454
3733460,Indian Beach,NC,112,rcp85,2038,34.6867,-76.9016
4819714,Del Mar Heights,TX,113,rcp85,2054,26.0566,-97.4235
5121776,Deep Creek,VA,115,rcp85,2003,37.7599,-75.7527
5121776,Deep Creek,VA,115,rcp26,2003,37.7599,-75.7527
5105200,Bayside,VA,120,rcp85,2048,37.7548,-75.7129
1033900,Henlopen Acres,DE,122,rcp85,2047,38.7256,-75.085
1379164,Vernonburg,GA,122,rcp85,2026,31.9669,-81.1195
1379164,Vernonburg,GA,122,rcp26,2031,31.9669,-81.1195
2417050,Church Creek,MD,125,rcp85,2000,38.505,-76.154
5144952,Lee Mont,VA,125,rcp85,2081,37.7799,-75.6802
2417050,Church Creek,MD,125,rcp26,2000,38.505,-76.154
2417000,Choptank,MD,129,rcp85,2031,38.6823,-75.9494
3731880,Hobucken,NC,129,rcp85,1969,35.2518,-76.5731
4854186,Orason,TX,129,rcp85,2079,26.0743,-97.4458
2417000,Choptank,MD,129,rcp26,2043,38.6823,-75.9494
3731880,Hobucken,NC,129,rcp26,1969,35.2518,-76.5731
2265850,Romeville,LA,130,rcp85,2069,30.0682,-90.8323
3628990,Gilgo,NY,131,rcp85,2023,40.6362,-73.3838
5174160,Southside Chesconessex,VA,131,rcp85,2004,37.744,-75.7787
5135240,Harborton,VA,131,rcp85,2004,37.6596,-75.8332
3628990,Gilgo,NY,131,rcp26,2025,40.6362,-73.3838
5174160,Southside Chesconessex,VA,131,rcp26,2004,37.744,-75.7787
5135240,Harborton,VA,131,rcp26,2004,37.6596,-75.8332
1222375,Fisher Island,FL,132,rcp85,1989,25.761,-80.1421
1222375,Fisher Island,FL,132,rcp26,1989,25.761,-80.1421
5320680,Edison,WA,133,rcp85,1968,48.5602,-122.431
2464475,Quantico,MD,133,rcp85,2066,38.3767,-75.7526
5320680,Edison,WA,133,rcp26,1968,48.5602,-122.431
1253500,Otter Creek,FL,134,rcp85,2096,#N/A,#N/A
4152000,Neskowin,OR,134,rcp85,2075,45.1208,-123.9763
3771440,Waves,NC,134,rcp85,2004,35.5657,-75.4651
3771440,Waves,NC,134,rcp26,2004,35.5657,-75.4651
1213050,Cloud Lake,FL,135,rcp85,2049,26.6744,-80.0733
3417815,Diamond Beach,NJ,136,rcp85,1983,38.9589,-74.852
3417815,Diamond Beach,NJ,136,rcp26,1983,38.9589,-74.852
2431250,Galestown,MD,138,rcp85,2056,38.5626,-75.7158
655048,Pajaro Dunes,CA,144,rcp85,2060,36.8682,-121.8057
1217450,Dickerson City,FL,146,rcp85,2028,30.4776,-87.069
1217450,Dickerson City,FL,146,rcp26,2035,30.4776,-87.069
2541960,Monomoscoy Island,MA,147,rcp85,2034,41.5759,-70.4992
4805036,Austwell,TX,147,rcp85,2097,28.3911,-96.8437
2541960,Monomoscoy Island,MA,147,rcp26,2053,41.5759,-70.4992
5371680,Tokeland,WA,151,rcp85,1985,46.7088,-123.9834
5371680,Tokeland,WA,151,rcp26,1985,46.7088,-123.9834
4475200,Watch Hill,RI,154,rcp85,2077,41.3206,-71.8431
2485175,Williston,MD,155,rcp85,2098,38.831,-75.8509
625506,Franklin,CA,155,rcp85,2063,38.3675,-121.4616
5148776,Makemie Park,VA,155,rcp85,2014,37.9106,-75.5845
5148776,Makemie Park,VA,155,rcp26,2015,37.9106,-75.5845
3471250,Strathmere,NJ,158,rcp85,1946,39.1961,-74.6594
3703150,Bald Head Island,NC,158,rcp85,2029,33.8639,-77.9889
3471250,Strathmere,NJ,158,rcp26,1946,39.1961,-74.6594
3703150,Bald Head Island,NC,158,rcp26,2035,33.8639,-77.9889
2428300,Fishing Creek,MD,163,rcp85,1975,38.3341,-76.2249
1257492,Plantation Island,FL,163,rcp85,1947,25.8478,-81.3771
2428300,Fishing Creek,MD,163,rcp26,1975,38.3341,-76.2249
1257492,Plantation Island,FL,163,rcp26,1947,25.8478,-81.3771
2421550,Dames Quarter,MD,167,rcp85,2004,38.1729,-75.89
2421550,Dames Quarter,MD,167,rcp26,2004,38.1729,-75.89
2424925,Edesville,MD,169,rcp85,2097,#N/A,#N/A
1232650,Horseshoe Beach,FL,169,rcp85,1998,29.4402,-83.2858
1232650,Horseshoe Beach,FL,169,rcp26,1998,29.4402,-83.2858
2831540,Henderson Point,MS,170,rcp85,2010,30.314,-89.2862
2831540,Henderson Point,MS,170,rcp26,2010,30.314,-89.2862
1005820,Bethel,DE,171,rcp85,2089,38.5706,-75.6194
2476925,Taylors Island,MD,173,rcp85,1990,38.4711,-76.316
2476925,Taylors Island,MD,173,rcp26,1990,38.4711,-76.316
3750080,Pantego,NC,179,rcp85,2034,35.5874,-76.6594
3750080,Pantego,NC,179,rcp26,2051,35.5874,-76.6594
4873526,Tradewinds,TX,180,rcp85,2081,27.995,-97.2602
1041700,Leipsic,DE,183,rcp85,2022,39.2423,-75.5163
1041700,Leipsic,DE,183,rcp26,2023,39.2423,-75.5163
1239725,Layton,FL,184,rcp85,1966,24.8251,-80.8116
1239725,Layton,FL,184,rcp26,1966,24.8251,-80.8116
4817236,Country Acres,TX,185,rcp85,2085,#N/A,#N/A
2261440,Pointe a la Hache,LA,187,rcp85,1945,29.5738,-89.7808
2261440,Pointe a la Hache,LA,187,rcp26,1945,29.5738,-89.7808
2442575,Jesterville,MD,188,rcp85,2036,38.2905,-75.8899
2442575,Jesterville,MD,188,rcp26,2075,38.2905,-75.8899
5132560,Greenbackville,VA,192,rcp85,2001,38.0083,-75.3916
5132560,Greenbackville,VA,192,rcp26,2001,38.0083,-75.3916
3441010,Loch Arbour,NJ,194,rcp85,2040,40.2323,-74
2251800,Moonshine,LA,194,rcp85,2046,29.965,-90.813
5350500,Ocean City,WA,200,rcp85,2072,47.0825,-124.1569
3649424,Napeague,NY,200,rcp85,2033,40.9945,-72.0747
3725020,Frisco,NC,200,rcp85,1987,35.2339,-75.6272
3649424,Napeague,NY,200,rcp26,2047,40.9945,-72.0747
3725020,Frisco,NC,200,rcp26,1987,35.2339,-75.6272
2407675,Bivalve,MD,201,rcp85,2054,38.3073,-75.8779
2278015,Venice,LA,202,rcp85,1922,29.2881,-89.365
2278015,Venice,LA,202,rcp26,1922,29.2881,-89.365
2449700,Madison,MD,204,rcp85,1982,38.5089,-76.2042
649488,Moss Landing,CA,204,rcp85,2074,36.8051,-121.7866
2449700,Madison,MD,204,rcp26,1982,38.5089,-76.2042
5155608,New Church,VA,205,rcp85,2095,#N/A,#N/A
5134176,Hallwood,VA,206,rcp85,2077,37.8774,-75.5896
1067050,Slaughter Beach,DE,207,rcp85,2011,38.9183,-75.3133
1067050,Slaughter Beach,DE,207,rcp26,2011,38.9183,-75.3133
5378995,Willapa,WA,210,rcp85,2083,46.6754,-123.6648
2400800,Allen,MD,210,rcp85,2078,38.2861,-75.6901
5108320,Bobtown,VA,211,rcp85,2026,37.6492,-75.7999
2229150,Glencoe,LA,211,rcp85,2020,29.8112,-91.6704
5108320,Bobtown,VA,211,rcp26,2030,37.6492,-75.7999
2229150,Glencoe,LA,211,rcp26,2021,29.8112,-91.6704
5170352,Sanford,VA,212,rcp85,1993,37.9332,-75.6593
5170352,Sanford,VA,212,rcp26,1993,37.9332,-75.6593
2276440,Triumph,LA,216,rcp85,1922,29.3396,-89.4823
2276440,Triumph,LA,216,rcp26,1922,29.3396,-89.4823
1211597,Charleston Park,FL,218,rcp85,2066,#N/A,#N/A
1226050,Glen Ridge,FL,219,rcp85,2053,26.6717,-80.0756
2555070,Popponesset,MA,220,rcp85,2080,41.5736,-70.4634
3742480,Mesic,NC,220,rcp85,1995,35.2044,-76.6472
3742480,Mesic,NC,220,rcp26,1995,35.2044,-76.6472
1042870,Little Creek,DE,224,rcp85,2010,39.1662,-75.448
1042870,Little Creek,DE,224,rcp26,2011,39.1662,-75.448
1044430,Magnolia,DE,225,rcp85,2100,#N/A,#N/A
2454925,Nanticoke,MD,225,rcp85,2038,38.2655,-75.887
4858928,Port Mansfield,TX,226,rcp85,2015,26.5693,-97.4423
4858928,Port Mansfield,TX,226,rcp26,2015,26.5693,-97.4423
4871966,Taylor Landing,TX,228,rcp85,2054,29.8663,-94.1295
5113635,Cats Bridge,VA,229,rcp85,2100,37.5477,-75.7833
3758940,Salvo,NC,229,rcp85,2004,35.5485,-75.4682
1243484,Matlacha Isles-Matlacha Shores,FL,229,rcp85,1985,26.6293,-82.0587
3758940,Salvo,NC,229,rcp26,2004,35.5485,-75.4682
1243484,Matlacha Isles-Matlacha Shores,FL,229,rcp26,1985,26.6293,-82.0587
5182320,Wachapreague,VA,232,rcp85,1947,37.6063,-75.6896
5182320,Wachapreague,VA,232,rcp26,1947,37.6063,-75.6896
2537735,Madaket,MA,236,rcp85,2070,41.2809,-70.1862
3625923,Fishers Island,NY,236,rcp85,2092,41.2736,-71.969
2479225,Tyaskin,MD,236,rcp85,2070,38.3204,-75.8726
5170576,Saxis,VA,241,rcp85,1997,37.928,-75.7226
5170576,Saxis,VA,241,rcp26,1997,37.928,-75.7226
1223125,Floridatown,FL,244,rcp85,2068,30.5824,-87.1609
3703840,Bath,NC,249,rcp85,2050,35.4717,-76.811
2261160,Pleasure Bend,LA,250,rcp85,1972,29.9221,-90.6412
2261160,Pleasure Bend,LA,250,rcp26,1972,29.9221,-90.6412
1226550,Golf,FL,252,rcp85,2072,26.5029,-80.1057
3429520,Hancocks Bridge,NJ,254,rcp85,1970,39.5056,-75.4623
3769720,Vandemere,NC,254,rcp85,2011,35.1901,-76.661
3429520,Hancocks Bridge,NJ,254,rcp26,1970,39.5056,-75.4623
3769720,Vandemere,NC,254,rcp26,2011,35.1901,-76.661
1278110,Windsor,FL,256,rcp85,2022,27.7868,-80.414
1278110,Windsor,FL,256,rcp26,2024,27.7868,-80.414
2469425,St. George Island,MD,257,rcp85,1992,38.1155,-76.477
2469425,St. George Island,MD,257,rcp26,1992,38.1155,-76.477
664392,Samoa,CA,258,rcp85,2082,40.8146,-124.1892
3722280,Fairfield,NC,258,rcp85,1968,35.5479,-76.226
3722280,Fairfield,NC,258,rcp26,1968,35.5479,-76.226
1247175,Mulat,FL,259,rcp85,2075,30.5595,-87.1307
2406550,Benedict,MD,261,rcp85,2035,38.5115,-76.6797
3757580,Rodanthe,NC,261,rcp85,2002,35.5904,-75.4666
2406550,Benedict,MD,261,rcp26,2062,38.5115,-76.6797
3757580,Rodanthe,NC,261,rcp26,2002,35.5904,-75.4666
2472887,Smith Island,MD,265,rcp85,1968,37.9772,-76.0288
2472887,Smith Island,MD,265,rcp26,1968,37.9772,-76.0288
1226775,Goodland,FL,267,rcp85,1952,25.9246,-81.6463
1226775,Goodland,FL,267,rcp26,1952,25.9246,-81.6463
2480600,Vienna,MD,271,rcp85,2045,38.4849,-75.8268
634484,Hood,CA,271,rcp85,2004,38.3693,-121.5155
634484,Hood,CA,271,rcp26,2004,38.3693,-121.5155
5304615,Bay Center,WA,276,rcp85,2071,46.6208,-123.9532
624022,Fields Landing,CA,276,rcp85,2008,40.725,-124.2182
3715420,Creswell,NC,276,rcp85,2027,35.8714,-76.3991
624022,Fields Landing,CA,276,rcp26,2008,40.725,-124.2182
3715420,Creswell,NC,276,rcp26,2032,35.8714,-76.3991
3765120,Stonewall,NC,281,rcp85,2033,35.1388,-76.7407
3765120,Stonewall,NC,281,rcp26,2048,35.1388,-76.7407
5165280,Quinby,VA,282,rcp85,2020,37.5533,-75.7368
5165280,Quinby,VA,282,rcp26,2021,37.5533,-75.7368
3654112,Oak Beach-Captree,NY,286,rcp85,1996,40.6508,-73.2725
3654112,Oak Beach-Captree,NY,286,rcp26,1996,40.6508,-73.2725
4814880,Chula Vista,TX,288,rcp85,2073,#N/A,#N/A
3410330,Cape May Point,NJ,291,rcp85,2024,38.9369,-74.9654
3410330,Cape May Point,NJ,291,rcp26,2027,38.9369,-74.9654
3625839,Fire Island,NY,292,rcp85,1993,40.6383,-73.2029
3625839,Fire Island,NY,292,rcp26,1993,40.6383,-73.2029
1262825,St. Marks,FL,293,rcp85,2033,30.1661,-84.2083
1262825,St. Marks,FL,293,rcp26,2046,30.1661,-84.2083
3443380,Mantoloking,NJ,296,rcp85,2004,40.0569,-74.0499
3443380,Mantoloking,NJ,296,rcp26,2004,40.0569,-74.0499
1201875,Aripeka,FL,308,rcp85,2005,28.4293,-82.6683
1201875,Aripeka,FL,308,rcp26,2005,28.4293,-82.6683
3753200,Pollocksville,NC,311,rcp85,2080,35.005,-77.2206
4180400,Westport,OR,321,rcp85,2072,46.1303,-123.3714
3725680,Gatesville,NC,321,rcp85,2083,36.4074,-76.7566
662168,Robbins,CA,323,rcp85,2082,#N/A,#N/A
3766340,Swan Quarter,NC,324,rcp85,1987,35.413,-76.3197
3766340,Swan Quarter,NC,324,rcp26,1987,35.413,-76.3197
4806104,Bayside,TX,325,rcp85,2067,28.096,-97.2109
4460260,Quonochontaug,RI,333,rcp85,2065,41.3495,-71.7049
1007250,Bowers,DE,335,rcp85,1978,39.0621,-75.4027
3713500,Coinjock,NC,335,rcp85,2019,36.3524,-75.9518
1007250,Bowers,DE,335,rcp26,1978,39.0621,-75.4027
3713500,Coinjock,NC,335,rcp26,2020,36.3524,-75.9518
3430390,Harvey Cedars,NJ,337,rcp85,2027,39.6996,-74.1415
3430390,Harvey Cedars,NJ,337,rcp26,2032,39.6996,-74.1415
1206100,Beverly Beach,FL,338,rcp85,2001,29.5171,-81.1477
1206100,Beverly Beach,FL,338,rcp26,2001,29.5171,-81.1477
4849380,Morgan's Point,TX,339,rcp85,2075,29.6766,-95.0056
1020900,Dewey Beach,DE,341,rcp85,2033,38.6958,-75.0752
1020900,Dewey Beach,DE,341,rcp26,2047,38.6958,-75.0752
3704040,Bayview,NC,346,rcp85,2045,35.4418,-76.7934
2450525,Mardela Springs,MD,347,rcp85,2097,38.4575,-75.7554
1225392,Garcon Point,FL,347,rcp85,2019,30.4763,-87.0858
1225392,Garcon Point,FL,347,rcp26,2020,30.4763,-87.0858
3650727,New Suffolk,NY,349,rcp85,2059,40.9968,-72.4775
2415075,Chance,MD,353,rcp85,2015,38.178,-75.9388
2415075,Chance,MD,353,rcp26,2015,38.178,-75.9388
616714,Courtland,CA,355,rcp85,2025,38.3329,-121.557
1250900,Ocean Breeze Park,FL,355,rcp85,2063,27.2412,-80.2257
616714,Courtland,CA,355,rcp26,2029,38.3329,-121.557
1212150,Chokoloskee,FL,359,rcp85,2013,25.8142,-81.3601
1212150,Chokoloskee,FL,359,rcp26,2013,25.8142,-81.3601
5333890,Jamestown,WA,361,rcp85,2083,48.1228,-123.091
4853004,Oak Island,TX,363,rcp85,2004,29.6629,-94.6881
4853004,Oak Island,TX,363,rcp26,2004,29.6629,-94.6881
1210100,Canal Point,FL,367,rcp85,2072,26.8626,-80.6222
4137200,Jeffers Gardens,OR,368,rcp85,1922,46.1518,-123.8521
3768040,Topsail Beach,NC,368,rcp85,1996,34.3664,-77.6476
4137200,Jeffers Gardens,OR,368,rcp26,1922,46.1518,-123.8521
3768040,Topsail Beach,NC,368,rcp26,1996,34.3664,-77.6476
3718060,Duck,NC,369,rcp85,2057,36.1844,-75.7545
1026880,Fenwick Island,DE,379,rcp85,2002,38.4598,-75.0533
1026880,Fenwick Island,DE,379,rcp26,2002,38.4598,-75.0533
678232,Terminous,CA,381,rcp85,1922,38.1152,-121.4897
678232,Terminous,CA,381,rcp26,1922,38.1152,-121.4897
1212325,Cinco Bayou,FL,383,rcp85,2046,30.4221,-86.6096
5108120,Bloxom,VA,387,rcp85,2096,#N/A,#N/A
1221425,Everglades,FL,389,rcp85,1946,25.8576,-81.3866
1221425,Everglades,FL,389,rcp26,1946,25.8576,-81.3866
4446000,Misquamicut,RI,390,rcp85,2060,41.3201,-71.8268
3710960,Caswell Beach,NC,398,rcp85,2035,33.9059,-78.0487
3710960,Caswell Beach,NC,398,rcp26,2058,33.9059,-78.0487
1235900,Jupiter Inlet Colony,FL,400,rcp85,2048,26.948,-80.0752
3741600,Marshallberg,NC,403,rcp85,1998,34.726,-76.5136
3741600,Marshallberg,NC,403,rcp26,1998,34.726,-76.5136
3634297,Hewlett Bay Park,NY,404,rcp85,2055,40.6351,-73.6958
2410650,Broomes Island,MD,405,rcp85,2028,38.4162,-76.5483
2410650,Broomes Island,MD,405,rcp26,2033,38.4162,-76.5483
2212000,Cameron,LA,406,rcp85,1972,29.7952,-93.2916
1242700,Manalapan,FL,406,rcp85,2020,26.5666,-80.0402
2212000,Cameron,LA,406,rcp26,1972,29.7952,-93.2916
1242700,Manalapan,FL,406,rcp26,2021,26.5666,-80.0402
1256875,Pineland,FL,407,rcp85,2007,26.6611,-82.1481
1256875,Pineland,FL,407,rcp26,2007,26.6611,-82.1481
4523020,Edisto Beach,SC,414,rcp85,1998,32.4987,-80.3135
4523020,Edisto Beach,SC,414,rcp26,1998,32.4987,-80.3135
5314660,Copalis Beach,WA,415,rcp85,2074,47.1309,-124.1715
1252175,Orchid,FL,415,rcp85,1988,27.7719,-80.4245
1252175,Orchid,FL,415,rcp26,1988,27.7719,-80.4245
613784,Clarksburg,CA,418,rcp85,2032,38.4193,-121.5416
613784,Clarksburg,CA,418,rcp26,2045,38.4193,-121.5416
3716480,Davis,NC,421,rcp85,1983,34.7909,-76.4686
3716480,Davis,NC,421,rcp26,1983,34.7909,-76.4686
2270675,Siracusaville,LA,422,rcp85,1963,29.688,-91.1511
2270675,Siracusaville,LA,422,rcp26,1963,29.688,-91.1511
4475920,Weekapaug,RI,425,rcp85,2069,41.3374,-71.7619
1200075,Acacia Villas,FL,427,rcp85,2082,#N/A,#N/A
4863272,Rose Hill Acres,TX,441,rcp85,2082,30.1917,-94.1921
3634319,Hewlett Neck,NY,445,rcp85,2052,40.6248,-73.6971
3721380,Engelhard,NC,445,rcp85,1971,35.5092,-76.0095
3721380,Engelhard,NC,445,rcp26,1971,35.5092,-76.0095
1230858,Hillsboro Pines,FL,446,rcp85,2065,#N/A,#N/A
1067700,South Bethany,DE,449,rcp85,2005,38.5165,-75.0581
1067700,South Bethany,DE,449,rcp26,2005,38.5165,-75.0581
3771240,Washington Park,NC,451,rcp85,2024,35.5329,-77.0316
3771240,Washington Park,NC,451,rcp26,2027,35.5329,-77.0316
2483337,West Pocomoke,MD,454,rcp85,2059,38.0964,-75.5801
3763340,South Mills,NC,454,rcp85,2016,36.4379,-76.3307
3707860,Bridgeton,NC,454,rcp85,2030,35.1284,-77.012
3763340,South Mills,NC,454,rcp26,2017,36.4379,-76.3307
3707860,Bridgeton,NC,454,rcp26,2038,35.1284,-77.012
2560505,Seabrook,MA,455,rcp85,2087,41.5854,-70.498
4804176,Arroyo Gardens,TX,456,rcp85,2083,26.2061,-97.5003
2427375,Fairmount,MD,457,rcp85,1989,38.1098,-75.8206
4508830,Briarcliffe Acres,SC,457,rcp85,2095,33.79,-78.749
1266925,Sopchoppy,FL,457,rcp85,2097,30.0598,-84.4855
2427375,Fairmount,MD,457,rcp26,1989,38.1098,-75.8206
2476675,Tall Timbers,MD,462,rcp85,2028,38.1698,-76.5393
2476675,Tall Timbers,MD,462,rcp26,2034,38.1698,-76.5393
5312315,Chinook,WA,466,rcp85,2002,46.2755,-123.9422
3664441,Saddle Rock Estates,NY,466,rcp85,2096,40.794,-73.7415
5312315,Chinook,WA,466,rcp26,2002,46.2755,-123.9422
2422100,Deal Island,MD,471,rcp85,2003,38.1528,-75.9399
2422100,Deal Island,MD,471,rcp26,2003,38.1528,-75.9399
5180272,Urbanna,VA,476,rcp85,2097,37.6399,-76.5751
4536250,Jacksonboro,SC,478,rcp85,2085,32.7718,-80.4769
2240595,Lacassine,LA,480,rcp85,2080,30.2331,-92.9208
4843120,Liverpool,TX,482,rcp85,2079,29.2951,-95.2775
4871384,Surfside Beach,TX,482,rcp85,2004,28.9522,-95.2846
4871384,Surfside Beach,TX,482,rcp26,2004,28.9522,-95.2846
5115112,Cheriton,VA,487,rcp85,2094,37.2947,-75.9673
2272415,Springfield,LA,487,rcp85,2058,30.4255,-90.5444
4857524,Pine Forest,TX,487,rcp85,2059,30.1751,-94.0353
3415160,Corbin City,NJ,492,rcp85,2064,39.3017,-74.7056
3400730,Allenhurst,NJ,496,rcp85,2066,40.2359,-74.0024
2234085,Hester,LA,498,rcp85,2038,30.0259,-90.7701
4543585,McClellanville,SC,499,rcp85,2041,33.0865,-79.4683
4863200,Rose City,TX,502,rcp85,2027,30.1065,-94.0502
1278925,Yankeetown,FL,502,rcp85,2012,29.0319,-82.7632
4863200,Rose City,TX,502,rcp26,2031,30.1065,-94.0502
1278925,Yankeetown,FL,502,rcp26,2012,29.0319,-82.7632
4847016,Matagorda,TX,503,rcp85,2019,28.6965,-95.9666
4847016,Matagorda,TX,503,rcp26,2020,28.6965,-95.9666
3730100,Hatteras,NC,504,rcp85,1977,35.2164,-75.6881
3730100,Hatteras,NC,504,rcp26,1977,35.2164,-75.6881
1253775,Page Park,FL,514,rcp85,2071,#N/A,#N/A
4834478,Holiday Beach,TX,514,rcp85,2014,28.1671,-97.008
4834478,Holiday Beach,TX,514,rcp26,2014,28.1671,-97.008
2456375,North Brentwood,MD,517,rcp85,2074,38.9449,-76.9508
934460,Groton Long Point,CT,518,rcp85,2039,41.3142,-72.0101
3702620,Aurora,NC,520,rcp85,2040,35.3029,-76.7893
3457360,Pedricktown,NJ,524,rcp85,2043,39.7664,-75.4076
2470900,Secretary,MD,535,rcp85,2073,38.6085,-75.9473
3726680,Gloucester,NC,537,rcp85,2021,34.7321,-76.5387
3726680,Gloucester,NC,537,rcp26,2023,34.7321,-76.5387
3769795,Varnamtown,NC,541,rcp85,2096,33.9458,-78.2327
3702480,Atlantic,NC,543,rcp85,2038,34.8821,-76.3444
1048200,Millville,DE,544,rcp85,2044,38.5351,-75.1291
3735440,Kelly,NC,544,rcp85,2095,34.464,-78.311
3748700,Ocean Isle Beach,NC,550,rcp85,2001,33.9023,-78.4369
3748700,Ocean Isle Beach,NC,550,rcp26,2001,33.9023,-78.4369
5150104,Mathews,VA,555,rcp85,2041,37.4433,-76.3277
2443725,Kent Narrows,MD,559,rcp85,2003,38.9709,-76.2329
2443725,Kent Narrows,MD,559,rcp26,2003,38.9709,-76.2329
4865636,San Perlita,TX,573,rcp85,2096,#N/A,#N/A
3403130,Barnegat Light,NJ,574,rcp85,2028,39.752,-74.1109
5138504,Horntown,VA,574,rcp85,2095,37.966,-75.4601
3403130,Barnegat Light,NJ,574,rcp26,2034,39.752,-74.1109
3731960,Holden Beach,NC,575,rcp85,2006,33.912,-78.3208
3731960,Holden Beach,NC,575,rcp26,2006,33.912,-78.3208
1229100,Hastings,FL,580,rcp85,2012,29.7173,-81.5031
1229100,Hastings,FL,580,rcp26,2013,29.7173,-81.5031
159088,Perdido Beach,AL,581,rcp85,2082,30.3539,-87.5058
1210425,Captiva,FL,583,rcp85,1987,26.4885,-82.1834
1210425,Captiva,FL,583,rcp26,1987,26.4885,-82.1834
3461440,Quinton,NJ,588,rcp85,2069,39.5475,-75.4109
1262800,St. Lucie Village,FL,590,rcp85,2000,27.497,-80.3418
1262800,St. Lucie Village,FL,590,rcp26,2000,27.497,-80.3418
5173894,Southampton Meadows,VA,592,rcp85,2082,36.5916,-76.9293
3774720,Winfall,NC,594,rcp85,2052,36.2116,-76.4567
5121016,Dahlgren Center,VA,599,rcp85,2064,38.3363,-77.0284
3709780,Camden,NC,599,rcp85,2026,36.3252,-76.1692
3709780,Camden,NC,599,rcp26,2029,36.3252,-76.1692
1208575,Briny Breezes,FL,601,rcp85,2015,26.5089,-80.0522
1208575,Briny Breezes,FL,601,rcp26,2016,26.5089,-80.0522
